date,state,vehicle_category,electric_vehicles_sold,total_vehicles_sold,fiscal_year,quarter,month,year
2022-07-01,Gujarat,2-Wheelers,5592,83341,2023,Q2,7,2022
2022-07-01,Haryana,2-Wheelers,710,30657,2023,Q2,7,2022
2022-07-01,Himachal Pradesh,2-Wheelers,92,5377,2023,Q2,7,2022
2022-07-01,Jammu and Kashmir,2-Wheelers,316,8717,2023,Q2,7,2022
2022-07-01,Jharkhand,2-Wheelers,589,32122,2023,Q2,7,2022
2022-07-01,Karnataka,2-Wheelers,5689,77333,2023,Q2,7,2022
2022-07-01,Kerala,2-Wheelers,1964,37691,2023,Q2,7,2022
2022-07-01,Madhya Pradesh,2-Wheelers,1722,81579,2023,Q2,7,2022
2022-07-01,Maharashtra,2-Wheelers,8446,111895,2023,Q2,7,2022
2022-07-01,Manipur,2-Wheelers,21,4103,2023,Q2,7,2022
2022-07-01,Meghalaya,2-Wheelers,3,1363,2023,Q2,7,2022
2022-07-01,Odisha,2-Wheelers,1816,32549,2023,Q2,7,2022
2022-07-01,Puducherry,2-Wheelers,71,3298,2023,Q2,7,2022
2022-07-01,Punjab,2-Wheelers,603,27082,2023,Q2,7,2022
2022-07-01,Rajasthan,2-Wheelers,4574,63752,2023,Q2,7,2022
2022-07-01,Tamil Nadu,2-Wheelers,4180,103800,2023,Q2,7,2022
2022-07-01,Tripura,2-Wheelers,2,2632,2023,Q2,7,2022
2022-07-01,Uttar Pradesh,2-Wheelers,1828,153826,2023,Q2,7,2022
2022-07-01,Uttarakhand,2-Wheelers,404,12603,2023,Q2,7,2022
2022-07-01,West Bengal,2-Wheelers,689,62610,2023,Q2,7,2022
2022-08-01,Sikkim,2-Wheelers,0,394,2023,Q2,8,2022
2022-08-01,Sikkim,4-Wheelers,0,421,2023,Q2,8,2022
2022-08-01,Andaman & Nicobar Island,2-Wheelers,0,398,2023,Q2,8,2022
2022-08-01,Andaman & Nicobar Island,4-Wheelers,0,154,2023,Q2,8,2022
2022-08-01,Arunachal Pradesh,2-Wheelers,0,1244,2023,Q2,8,2022
2022-08-01,Arunachal Pradesh,4-Wheelers,0,866,2023,Q2,8,2022
2022-08-01,Ladakh,2-Wheelers,0,222,2023,Q2,8,2022
2022-08-01,Manipur,4-Wheelers,0,623,2023,Q2,8,2022
2022-08-01,Meghalaya,4-Wheelers,0,1120,2023,Q2,8,2022
2022-08-01,Mizoram,4-Wheelers,0,408,2023,Q2,8,2022
2022-08-01,Nagaland,2-Wheelers,0,554,2023,Q2,8,2022
2022-08-01,Nagaland,4-Wheelers,0,844,2023,Q2,8,2022
2022-08-01,Tripura,4-Wheelers,0,403,2023,Q2,8,2022
2022-08-01,DNH and DD,4-Wheelers,1,303,2023,Q2,8,2022
2022-08-01,Andhra Pradesh,4-Wheelers,64,7491,2023,Q2,8,2022
2022-08-01,Assam,4-Wheelers,10,6733,2023,Q2,8,2022
2022-08-01,Bihar,4-Wheelers,15,5012,2023,Q2,8,2022
2022-08-01,Chandigarh,4-Wheelers,19,1903,2023,Q2,8,2022
2022-08-01,Chhattisgarh,4-Wheelers,35,3974,2023,Q2,8,2022
2022-08-01,Delhi,4-Wheelers,443,16315,2023,Q2,8,2022
2022-08-01,Goa,4-Wheelers,44,2364,2023,Q2,8,2022
2022-08-01,Gujarat,4-Wheelers,230,23571,2023,Q2,8,2022
2022-08-01,Haryana,4-Wheelers,163,18545,2023,Q2,8,2022
2022-08-01,Himachal Pradesh,4-Wheelers,2,3517,2023,Q2,8,2022
2022-08-01,Jammu and Kashmir,4-Wheelers,3,4299,2023,Q2,8,2022
2022-08-01,Jharkhand,4-Wheelers,15,4040,2023,Q2,8,2022
2022-08-01,Karnataka,4-Wheelers,363,23924,2023,Q2,8,2022
2022-08-01,Kerala,4-Wheelers,342,21051,2023,Q2,8,2022
2022-08-01,Ladakh,4-Wheelers,9,269,2023,Q2,8,2022
2022-08-01,Madhya Pradesh,4-Wheelers,72,15953,2023,Q2,8,2022
2022-08-01,Maharashtra,4-Wheelers,992,40173,2023,Q2,8,2022
2022-08-01,Odisha,4-Wheelers,43,5716,2023,Q2,8,2022
2022-08-01,Puducherry,4-Wheelers,4,758,2023,Q2,8,2022
2022-08-01,Punjab,4-Wheelers,3,9913,2023,Q2,8,2022
2022-08-01,Rajasthan,4-Wheelers,145,12578,2023,Q2,8,2022
2022-08-01,Tamil Nadu,4-Wheelers,182,20944,2023,Q2,8,2022
2022-08-01,Uttar Pradesh,4-Wheelers,15,25778,2023,Q2,8,2022
2022-08-01,Uttarakhand,4-Wheelers,34,3599,2023,Q2,8,2022
2022-08-01,West Bengal,4-Wheelers,110,9228,2023,Q2,8,2022
2022-08-01,Andhra Pradesh,2-Wheelers,1898,54365,2023,Q2,8,2022
2022-08-01,Assam,2-Wheelers,202,27466,2023,Q2,8,2022
2022-08-01,Bihar,2-Wheelers,849,64565,2023,Q2,8,2022
2022-08-01,Chandigarh,2-Wheelers,59,1896,2023,Q2,8,2022
2022-08-01,Chhattisgarh,2-Wheelers,1360,23146,2023,Q2,8,2022
2022-08-01,DNH and DD,2-Wheelers,6,742,2023,Q2,8,2022
2022-08-01,Delhi,2-Wheelers,3259,31869,2023,Q2,8,2022
2022-08-01,Goa,2-Wheelers,303,4503,2023,Q2,8,2022
2022-08-01,Gujarat,2-Wheelers,5059,74982,2023,Q2,8,2022
2022-08-01,Haryana,2-Wheelers,915,33336,2023,Q2,8,2022
2022-08-01,Himachal Pradesh,2-Wheelers,59,5281,2023,Q2,8,2022
2022-08-01,Jammu and Kashmir,2-Wheelers,182,9131,2023,Q2,8,2022
2022-08-01,Jharkhand,2-Wheelers,561,25332,2023,Q2,8,2022
2022-08-01,Karnataka,2-Wheelers,7476,88611,2023,Q2,8,2022
2022-08-01,Kerala,2-Wheelers,3069,50954,2023,Q2,8,2022
2022-08-01,Madhya Pradesh,2-Wheelers,1931,98165,2023,Q2,8,2022
2022-08-01,Maharashtra,2-Wheelers,9723,118886,2023,Q2,8,2022
2022-08-01,Manipur,2-Wheelers,8,3647,2023,Q2,8,2022
2022-08-01,Meghalaya,2-Wheelers,2,1734,2023,Q2,8,2022
2022-08-01,Mizoram,2-Wheelers,6,2062,2023,Q2,8,2022
2022-08-01,Odisha,2-Wheelers,2007,30540,2023,Q2,8,2022
2022-08-01,Puducherry,2-Wheelers,91,3810,2023,Q2,8,2022
2022-08-01,Punjab,2-Wheelers,645,32591,2023,Q2,8,2022
2022-08-01,Rajasthan,2-Wheelers,4159,60191,2023,Q2,8,2022
2022-08-01,Tamil Nadu,2-Wheelers,5306,120312,2023,Q2,8,2022
2022-08-01,Tripura,2-Wheelers,14,2643,2023,Q2,8,2022
2022-08-01,Uttar Pradesh,2-Wheelers,1920,131703,2023,Q2,8,2022
2022-08-01,Uttarakhand,2-Wheelers,494,12711,2023,Q2,8,2022
2022-08-01,West Bengal,2-Wheelers,663,62200,2023,Q2,8,2022
2022-09-01,Sikkim,2-Wheelers,0,443,2023,Q2,9,2022
2022-09-01,Sikkim,4-Wheelers,0,581,2023,Q2,9,2022
2022-09-01,Andaman & Nicobar Island,2-Wheelers,0,484,2023,Q2,9,2022
2022-09-01,Andaman & Nicobar Island,4-Wheelers,0,128,2023,Q2,9,2022
2022-09-01,Arunachal Pradesh,2-Wheelers,0,1068,2023,Q2,9,2022
2022-09-01,Arunachal Pradesh,4-Wheelers,0,931,2023,Q2,9,2022
2022-09-01,Ladakh,2-Wheelers,0,30,2023,Q2,9,2022
2022-09-01,Ladakh,4-Wheelers,0,189,2023,Q2,9,2022
2022-09-01,Manipur,4-Wheelers,0,820,2023,Q2,9,2022
2022-09-01,Mizoram,4-Wheelers,0,379,2023,Q2,9,2022
2022-09-01,Nagaland,2-Wheelers,0,589,2023,Q2,9,2022
2022-09-01,Nagaland,4-Wheelers,0,780,2023,Q2,9,2022
2022-09-01,Tripura,4-Wheelers,0,465,2023,Q2,9,2022
2022-09-01,DNH and DD,4-Wheelers,1,390,2023,Q2,9,2022
2022-09-01,Manipur,2-Wheelers,1,2473,2023,Q2,9,2022
2022-09-01,Meghalaya,2-Wheelers,1,1719,2023,Q2,9,2022
2022-09-01,Andhra Pradesh,4-Wheelers,61,8003,2023,Q2,9,2022
2022-09-01,Assam,4-Wheelers,13,8690,2023,Q2,9,2022
2022-09-01,Bihar,4-Wheelers,14,5315,2023,Q2,9,2022
2022-09-01,Chandigarh,4-Wheelers,26,2119,2023,Q2,9,2022
2022-09-01,Chhattisgarh,4-Wheelers,50,3978,2023,Q2,9,2022
2022-09-01,Delhi,4-Wheelers,471,14076,2023,Q2,9,2022
2022-09-01,Goa,4-Wheelers,42,1687,2023,Q2,9,2022
2022-09-01,Gujarat,4-Wheelers,299,25102,2023,Q2,9,2022
2022-09-01,Haryana,4-Wheelers,49,14140,2023,Q2,9,2022
2022-09-01,Himachal Pradesh,4-Wheelers,4,2815,2023,Q2,9,2022
2022-09-01,Jammu and Kashmir,4-Wheelers,4,4432,2023,Q2,9,2022
2022-09-01,Jharkhand,4-Wheelers,31,4183,2023,Q2,9,2022
2022-09-01,Karnataka,4-Wheelers,493,25136,2023,Q2,9,2022
2022-09-01,Kerala,4-Wheelers,397,19551,2023,Q2,9,2022
2022-09-01,Madhya Pradesh,4-Wheelers,61,11080,2023,Q2,9,2022
2022-09-01,Maharashtra,4-Wheelers,939,33643,2023,Q2,9,2022
2022-09-01,Meghalaya,4-Wheelers,2,1047,2023,Q2,9,2022
2022-09-01,Odisha,4-Wheelers,40,5941,2023,Q2,9,2022
2022-09-01,Puducherry,4-Wheelers,2,858,2023,Q2,9,2022
2022-09-01,Punjab,4-Wheelers,4,8968,2023,Q2,9,2022
2022-09-01,Rajasthan,4-Wheelers,150,12513,2023,Q2,9,2022
2022-09-01,Tamil Nadu,4-Wheelers,218,21233,2023,Q2,9,2022
2022-09-01,Uttar Pradesh,4-Wheelers,23,22777,2023,Q2,9,2022
2022-09-01,Uttarakhand,4-Wheelers,29,3066,2023,Q2,9,2022
2022-09-01,West Bengal,4-Wheelers,123,11473,2023,Q2,9,2022
2022-09-01,Andhra Pradesh,2-Wheelers,2239,52804,2023,Q2,9,2022
2022-09-01,Assam,2-Wheelers,200,31729,2023,Q2,9,2022
2022-09-01,Bihar,2-Wheelers,951,54364,2023,Q2,9,2022
2022-09-01,Chandigarh,2-Wheelers,70,1929,2023,Q2,9,2022
2022-09-01,Chhattisgarh,2-Wheelers,1190,23465,2023,Q2,9,2022
2022-09-01,DNH and DD,2-Wheelers,8,629,2023,Q2,9,2022
2022-09-01,Delhi,2-Wheelers,2301,25409,2023,Q2,9,2022
2022-09-01,Goa,2-Wheelers,400,4078,2023,Q2,9,2022
2022-09-01,Gujarat,2-Wheelers,5333,77920,2023,Q2,9,2022
2022-09-01,Haryana,2-Wheelers,848,25832,2023,Q2,9,2022
2022-09-01,Himachal Pradesh,2-Wheelers,67,4101,2023,Q2,9,2022
2022-09-01,Jammu and Kashmir,2-Wheelers,220,8320,2023,Q2,9,2022
2022-09-01,Jharkhand,2-Wheelers,498,23758,2023,Q2,9,2022
2022-09-01,Karnataka,2-Wheelers,7616,87981,2023,Q2,9,2022
2022-09-01,Kerala,2-Wheelers,3100,53877,2023,Q2,9,2022
2022-09-01,Madhya Pradesh,2-Wheelers,1898,53245,2023,Q2,9,2022
2022-09-01,Maharashtra,2-Wheelers,10730,122642,2023,Q2,9,2022
2022-09-01,Mizoram,2-Wheelers,4,1568,2023,Q2,9,2022
2022-09-01,Odisha,2-Wheelers,2197,36139,2023,Q2,9,2022
2022-09-01,Puducherry,2-Wheelers,114,3772,2023,Q2,9,2022
2022-09-01,Punjab,2-Wheelers,590,27407,2023,Q2,9,2022
2022-09-01,Rajasthan,2-Wheelers,4677,53951,2023,Q2,9,2022
2022-09-01,Tamil Nadu,2-Wheelers,5112,121791,2023,Q2,9,2022
2022-09-01,Tripura,2-Wheelers,17,3842,2023,Q2,9,2022
2022-09-01,Uttar Pradesh,2-Wheelers,1787,97293,2023,Q2,9,2022
2022-09-01,Uttarakhand,2-Wheelers,386,9325,2023,Q2,9,2022
2022-09-01,West Bengal,2-Wheelers,727,64255,2023,Q2,9,2022
2022-10-01,Sikkim,2-Wheelers,0,371,2023,Q3,10,2022
2022-10-01,Sikkim,4-Wheelers,0,340,2023,Q3,10,2022
2022-10-01,Andaman & Nicobar Island,2-Wheelers,0,409,2023,Q3,10,2022
2022-10-01,Andaman & Nicobar Island,4-Wheelers,0,144,2023,Q3,10,2022
2022-10-01,Arunachal Pradesh,2-Wheelers,0,850,2023,Q3,10,2022
2022-10-01,Arunachal Pradesh,4-Wheelers,0,741,2023,Q3,10,2022
2022-10-01,Ladakh,2-Wheelers,0,27,2023,Q3,10,2022
2022-10-01,Ladakh,4-Wheelers,0,264,2023,Q3,10,2022
2022-10-01,Manipur,4-Wheelers,0,596,2023,Q3,10,2022
2022-10-01,Mizoram,4-Wheelers,0,362,2023,Q3,10,2022
2022-10-01,Nagaland,2-Wheelers,0,374,2023,Q3,10,2022
2022-10-01,Nagaland,4-Wheelers,0,690,2023,Q3,10,2022
2022-10-01,Tripura,4-Wheelers,0,416,2023,Q3,10,2022
2022-10-01,Meghalaya,4-Wheelers,1,1188,2023,Q3,10,2022
2022-10-01,Andhra Pradesh,4-Wheelers,57,8075,2023,Q3,10,2022
2022-10-01,Assam,4-Wheelers,11,7529,2023,Q3,10,2022
2022-10-01,Bihar,4-Wheelers,19,7888,2023,Q3,10,2022
2022-10-01,Chandigarh,4-Wheelers,16,2422,2023,Q3,10,2022
2022-10-01,Chhattisgarh,4-Wheelers,51,7365,2023,Q3,10,2022
2022-10-01,DNH and DD,4-Wheelers,2,432,2023,Q3,10,2022
2022-10-01,Delhi,4-Wheelers,633,18613,2023,Q3,10,2022
2022-10-01,Goa,4-Wheelers,40,2230,2023,Q3,10,2022
2022-10-01,Gujarat,4-Wheelers,189,31456,2023,Q3,10,2022
2022-10-01,Haryana,4-Wheelers,39,21475,2023,Q3,10,2022
2022-10-01,Himachal Pradesh,4-Wheelers,2,3447,2023,Q3,10,2022
2022-10-01,Jammu and Kashmir,4-Wheelers,8,4556,2023,Q3,10,2022
2022-10-01,Jharkhand,4-Wheelers,22,6208,2023,Q3,10,2022
2022-10-01,Karnataka,4-Wheelers,563,26091,2023,Q3,10,2022
2022-10-01,Kerala,4-Wheelers,419,16857,2023,Q3,10,2022
2022-10-01,Madhya Pradesh,4-Wheelers,63,22052,2023,Q3,10,2022
2022-10-01,Maharashtra,4-Wheelers,1174,51561,2023,Q3,10,2022
2022-10-01,Odisha,4-Wheelers,43,6848,2023,Q3,10,2022
2022-10-01,Puducherry,4-Wheelers,4,754,2023,Q3,10,2022
2022-10-01,Punjab,4-Wheelers,3,10552,2023,Q3,10,2022
2022-10-01,Rajasthan,4-Wheelers,204,22678,2023,Q3,10,2022
2022-10-01,Tamil Nadu,4-Wheelers,184,18425,2023,Q3,10,2022
2022-10-01,Uttar Pradesh,4-Wheelers,21,42577,2023,Q3,10,2022
2022-10-01,Uttarakhand,4-Wheelers,50,5163,2023,Q3,10,2022
2022-10-01,West Bengal,4-Wheelers,94,6483,2023,Q3,10,2022
2022-10-01,Andhra Pradesh,2-Wheelers,2568,74374,2023,Q3,10,2022
2022-10-01,Assam,2-Wheelers,194,38033,2023,Q3,10,2022
2022-10-01,Bihar,2-Wheelers,1377,88895,2023,Q3,10,2022
2022-10-01,Chandigarh,2-Wheelers,118,3103,2023,Q3,10,2022
2022-10-01,Chhattisgarh,2-Wheelers,2471,57951,2023,Q3,10,2022
2022-10-01,DNH and DD,2-Wheelers,5,619,2023,Q3,10,2022
2022-10-01,Delhi,2-Wheelers,3699,50702,2023,Q3,10,2022
2022-10-01,Goa,2-Wheelers,704,6241,2023,Q3,10,2022
2022-10-01,Gujarat,2-Wheelers,6635,115540,2023,Q3,10,2022
2022-10-01,Haryana,2-Wheelers,1313,38921,2023,Q3,10,2022
2022-10-01,Himachal Pradesh,2-Wheelers,79,5548,2023,Q3,10,2022
2022-10-01,Jammu and Kashmir,2-Wheelers,258,9184,2023,Q3,10,2022
2022-10-01,Jharkhand,2-Wheelers,949,50073,2023,Q3,10,2022
2022-10-01,Karnataka,2-Wheelers,9706,117015,2023,Q3,10,2022
2022-10-01,Kerala,2-Wheelers,3629,44021,2023,Q3,10,2022
2022-10-01,Madhya Pradesh,2-Wheelers,3616,137210,2023,Q3,10,2022
2022-10-01,Maharashtra,2-Wheelers,15999,189870,2023,Q3,10,2022
2022-10-01,Manipur,2-Wheelers,4,2532,2023,Q3,10,2022
2022-10-01,Meghalaya,2-Wheelers,5,1558,2023,Q3,10,2022
2022-10-01,Mizoram,2-Wheelers,3,1638,2023,Q3,10,2022
2022-10-01,Odisha,2-Wheelers,3695,72161,2023,Q3,10,2022
2022-10-01,Puducherry,2-Wheelers,180,3564,2023,Q3,10,2022
2022-10-01,Punjab,2-Wheelers,707,37265,2023,Q3,10,2022
2022-10-01,Rajasthan,2-Wheelers,9455,133585,2023,Q3,10,2022
2022-10-01,Tamil Nadu,2-Wheelers,5530,111507,2023,Q3,10,2022
2022-10-01,Tripura,2-Wheelers,13,3431,2023,Q3,10,2022
2022-10-01,Uttar Pradesh,2-Wheelers,3003,258110,2023,Q3,10,2022
2022-10-01,Uttarakhand,2-Wheelers,797,19532,2023,Q3,10,2022
2022-10-01,West Bengal,2-Wheelers,538,50676,2023,Q3,10,2022
2022-11-01,Sikkim,2-Wheelers,0,431,2023,Q3,11,2022
2022-11-01,Sikkim,4-Wheelers,0,411,2023,Q3,11,2022
2022-11-01,Arunachal Pradesh,2-Wheelers,0,1251,2023,Q3,11,2022
2022-11-01,Arunachal Pradesh,4-Wheelers,0,971,2023,Q3,11,2022
2022-11-01,Jammu and Kashmir,4-Wheelers,0,4102,2023,Q3,11,2022
2022-11-01,Ladakh,2-Wheelers,0,23,2023,Q3,11,2022
2022-11-01,Ladakh,4-Wheelers,0,244,2023,Q3,11,2022
2022-11-01,Manipur,4-Wheelers,0,1569,2023,Q3,11,2022
2022-11-01,Meghalaya,4-Wheelers,0,1158,2023,Q3,11,2022
2022-11-01,Mizoram,4-Wheelers,0,378,2023,Q3,11,2022
2022-11-01,Nagaland,2-Wheelers,0,447,2023,Q3,11,2022
2022-11-01,Nagaland,4-Wheelers,0,724,2023,Q3,11,2022
2022-11-01,Punjab,4-Wheelers,0,8875,2023,Q3,11,2022
2022-11-01,Tripura,4-Wheelers,0,410,2023,Q3,11,2022
2022-11-01,Andaman & Nicobar Island,4-Wheelers,1,159,2023,Q3,11,2022
2022-11-01,Andhra Pradesh,4-Wheelers,95,6272,2023,Q3,11,2022
2022-11-01,Assam,4-Wheelers,10,7676,2023,Q3,11,2022
2022-11-01,Bihar,4-Wheelers,6,6295,2023,Q3,11,2022
2022-11-01,Chandigarh,4-Wheelers,61,2279,2023,Q3,11,2022
2022-11-01,Chhattisgarh,4-Wheelers,33,3846,2023,Q3,11,2022
2022-11-01,DNH and DD,4-Wheelers,2,455,2023,Q3,11,2022
2022-11-01,Delhi,4-Wheelers,483,15949,2023,Q3,11,2022
2022-11-01,Goa,4-Wheelers,26,1797,2023,Q3,11,2022
2022-11-01,Gujarat,4-Wheelers,374,36212,2023,Q3,11,2022
2022-11-01,Haryana,4-Wheelers,133,21202,2023,Q3,11,2022
2022-11-01,Himachal Pradesh,4-Wheelers,2,5135,2023,Q3,11,2022
2022-11-01,Jharkhand,4-Wheelers,15,4657,2023,Q3,11,2022
2022-11-01,Karnataka,4-Wheelers,564,23618,2023,Q3,11,2022
2022-11-01,Kerala,4-Wheelers,325,15267,2023,Q3,11,2022
2022-11-01,Madhya Pradesh,4-Wheelers,54,10575,2023,Q3,11,2022
2022-11-01,Maharashtra,4-Wheelers,1144,35215,2023,Q3,11,2022
2022-11-01,Odisha,4-Wheelers,53,5833,2023,Q3,11,2022
2022-11-01,Puducherry,4-Wheelers,9,782,2023,Q3,11,2022
2022-11-01,Rajasthan,4-Wheelers,113,15252,2023,Q3,11,2022
2022-11-01,Tamil Nadu,4-Wheelers,311,20180,2023,Q3,11,2022
2022-11-01,Uttar Pradesh,4-Wheelers,11,31886,2023,Q3,11,2022
2022-11-01,Uttarakhand,4-Wheelers,31,5199,2023,Q3,11,2022
2022-11-01,West Bengal,4-Wheelers,121,10465,2023,Q3,11,2022
2022-11-01,Andaman & Nicobar Island,2-Wheelers,6,405,2023,Q3,11,2022
2022-11-01,Andhra Pradesh,2-Wheelers,2742,69695,2023,Q3,11,2022
2022-11-01,Assam,2-Wheelers,176,32542,2023,Q3,11,2022
2022-11-01,Bihar,2-Wheelers,1253,110759,2023,Q3,11,2022
2022-11-01,Chandigarh,2-Wheelers,163,1727,2023,Q3,11,2022
2022-11-01,Chhattisgarh,2-Wheelers,2725,42575,2023,Q3,11,2022
2022-11-01,DNH and DD,2-Wheelers,14,1290,2023,Q3,11,2022
2022-11-01,Delhi,2-Wheelers,3869,41689,2023,Q3,11,2022
2022-11-01,Goa,2-Wheelers,587,5285,2023,Q3,11,2022
2022-11-01,Gujarat,2-Wheelers,8322,165828,2023,Q3,11,2022
2022-11-01,Haryana,2-Wheelers,1369,58469,2023,Q3,11,2022
2022-11-01,Himachal Pradesh,2-Wheelers,134,9181,2023,Q3,11,2022
2022-11-01,Jammu and Kashmir,2-Wheelers,194,4656,2023,Q3,11,2022
2022-11-01,Jharkhand,2-Wheelers,953,40248,2023,Q3,11,2022
2022-11-01,Karnataka,2-Wheelers,9851,109695,2023,Q3,11,2022
2022-11-01,Kerala,2-Wheelers,3698,40561,2023,Q3,11,2022
2022-11-01,Madhya Pradesh,2-Wheelers,3426,130285,2023,Q3,11,2022
2022-11-01,Maharashtra,2-Wheelers,13718,204988,2023,Q3,11,2022
2022-11-01,Manipur,2-Wheelers,2,5529,2023,Q3,11,2022
2022-11-01,Meghalaya,2-Wheelers,3,1438,2023,Q3,11,2022
2022-11-01,Mizoram,2-Wheelers,8,1542,2023,Q3,11,2022
2022-11-01,Odisha,2-Wheelers,2997,38593,2023,Q3,11,2022
2022-11-01,Puducherry,2-Wheelers,153,3002,2023,Q3,11,2022
2022-11-01,Punjab,2-Wheelers,1042,46873,2023,Q3,11,2022
2022-11-01,Rajasthan,2-Wheelers,7306,158463,2023,Q3,11,2022
2022-11-01,Tamil Nadu,2-Wheelers,7258,120109,2023,Q3,11,2022
2022-11-01,Tripura,2-Wheelers,12,3427,2023,Q3,11,2022
2022-11-01,Uttar Pradesh,2-Wheelers,2746,279169,2023,Q3,11,2022
2022-11-01,Uttarakhand,2-Wheelers,839,25037,2023,Q3,11,2022
2022-11-01,West Bengal,2-Wheelers,1209,100516,2023,Q3,11,2022
2022-12-01,Sikkim,2-Wheelers,0,274,2023,Q3,12,2022
2022-12-01,Sikkim,4-Wheelers,0,288,2023,Q3,12,2022
2022-12-01,Arunachal Pradesh,4-Wheelers,0,865,2023,Q3,12,2022
2022-12-01,Ladakh,2-Wheelers,0,16,2023,Q3,12,2022
2022-12-01,Ladakh,4-Wheelers,0,144,2023,Q3,12,2022
2022-12-01,Manipur,4-Wheelers,0,1478,2023,Q3,12,2022
2022-12-01,Meghalaya,4-Wheelers,0,1150,2023,Q3,12,2022
2022-12-01,Mizoram,4-Wheelers,0,445,2023,Q3,12,2022
2022-12-01,Nagaland,2-Wheelers,0,369,2023,Q3,12,2022
2022-12-01,Nagaland,4-Wheelers,0,490,2023,Q3,12,2022
2022-12-01,Tripura,4-Wheelers,0,385,2023,Q3,12,2022
2022-12-01,Arunachal Pradesh,2-Wheelers,1,925,2023,Q3,12,2022
2022-12-01,Meghalaya,2-Wheelers,1,1180,2023,Q3,12,2022
2022-12-01,Punjab,4-Wheelers,1,13085,2023,Q3,12,2022
2022-12-01,Andaman & Nicobar Island,4-Wheelers,3,229,2023,Q3,12,2022
2022-12-01,Andhra Pradesh,4-Wheelers,120,6769,2023,Q3,12,2022
2022-12-01,Assam,4-Wheelers,4,8441,2023,Q3,12,2022
2022-12-01,Bihar,4-Wheelers,5,4752,2023,Q3,12,2022
2022-12-01,Chandigarh,4-Wheelers,46,2261,2023,Q3,12,2022
2022-12-01,Chhattisgarh,4-Wheelers,40,3887,2023,Q3,12,2022
2022-12-01,DNH and DD,4-Wheelers,2,365,2023,Q3,12,2022
2022-12-01,Delhi,4-Wheelers,791,15492,2023,Q3,12,2022
2022-12-01,Goa,4-Wheelers,30,1744,2023,Q3,12,2022
2022-12-01,Gujarat,4-Wheelers,260,27614,2023,Q3,12,2022
2022-12-01,Haryana,4-Wheelers,177,18223,2023,Q3,12,2022
2022-12-01,Himachal Pradesh,4-Wheelers,7,4026,2023,Q3,12,2022
2022-12-01,Jammu and Kashmir,4-Wheelers,4,5304,2023,Q3,12,2022
2022-12-01,Jharkhand,4-Wheelers,22,3979,2023,Q3,12,2022
2022-12-01,Karnataka,4-Wheelers,438,22142,2023,Q3,12,2022
2022-12-01,Kerala,4-Wheelers,298,16601,2023,Q3,12,2022
2022-12-01,Madhya Pradesh,4-Wheelers,35,11124,2023,Q3,12,2022
2022-12-01,Maharashtra,4-Wheelers,887,32422,2023,Q3,12,2022
2022-12-01,Odisha,4-Wheelers,42,6616,2023,Q3,12,2022
2022-12-01,Puducherry,4-Wheelers,4,690,2023,Q3,12,2022
2022-12-01,Rajasthan,4-Wheelers,110,12634,2023,Q3,12,2022
2022-12-01,Tamil Nadu,4-Wheelers,406,20201,2023,Q3,12,2022
2022-12-01,Uttar Pradesh,4-Wheelers,13,27230,2023,Q3,12,2022
2022-12-01,Uttarakhand,4-Wheelers,24,3881,2023,Q3,12,2022
2022-12-01,West Bengal,4-Wheelers,65,8047,2023,Q3,12,2022
2022-12-01,Andaman & Nicobar Island,2-Wheelers,10,397,2023,Q3,12,2022
2022-12-01,Andhra Pradesh,2-Wheelers,2718,47327,2023,Q3,12,2022
2022-12-01,Assam,2-Wheelers,250,34737,2023,Q3,12,2022
2022-12-01,Bihar,2-Wheelers,987,60432,2023,Q3,12,2022
2022-12-01,Chandigarh,2-Wheelers,123,1454,2023,Q3,12,2022
2022-12-01,Chhattisgarh,2-Wheelers,1883,26359,2023,Q3,12,2022
2022-12-01,DNH and DD,2-Wheelers,19,1112,2023,Q3,12,2022
2022-12-01,Delhi,2-Wheelers,3826,21773,2023,Q3,12,2022
2022-12-01,Goa,2-Wheelers,528,4983,2023,Q3,12,2022
2022-12-01,Gujarat,2-Wheelers,7906,107138,2023,Q3,12,2022
2022-12-01,Haryana,2-Wheelers,885,37571,2023,Q3,12,2022
2022-12-01,Himachal Pradesh,2-Wheelers,100,6751,2023,Q3,12,2022
2022-12-01,Jammu and Kashmir,2-Wheelers,150,3943,2023,Q3,12,2022
2022-12-01,Jharkhand,2-Wheelers,653,27130,2023,Q3,12,2022
2022-12-01,Karnataka,2-Wheelers,7750,75110,2023,Q3,12,2022
2022-12-01,Kerala,2-Wheelers,4112,40445,2023,Q3,12,2022
2022-12-01,Madhya Pradesh,2-Wheelers,2328,64980,2023,Q3,12,2022
2022-12-01,Maharashtra,2-Wheelers,13076,136534,2023,Q3,12,2022
2022-12-01,Manipur,2-Wheelers,63,4150,2023,Q3,12,2022
2022-12-01,Mizoram,2-Wheelers,11,1792,2023,Q3,12,2022
2022-12-01,Odisha,2-Wheelers,2379,38217,2023,Q3,12,2022
2022-12-01,Puducherry,2-Wheelers,177,2396,2023,Q3,12,2022
2022-12-01,Punjab,2-Wheelers,635,35992,2023,Q3,12,2022
2022-12-01,Rajasthan,2-Wheelers,5060,57108,2023,Q3,12,2022
2022-12-01,Tamil Nadu,2-Wheelers,4991,77848,2023,Q3,12,2022
2022-12-01,Tripura,2-Wheelers,57,3393,2023,Q3,12,2022
